Customer,SalesOrganization,DistributionChannel,Division,CustomerABCClassification,SalesOffice,SalesGroup,OrderIsBlockedForCustomer,Currency,CustomerPriceGroup,PriceListType,DeliveryPriority,ShippingCondition,IncotermsClassification,SupplyingPlant,CompleteDeliveryIsDefined,DeliveryIsBlockedForCustomer,BillingIsBlockedForCustomer,CustomerPaymentTerms,CustomerAccountAssignmentGroup,AccountByCustomer,CustomerGroup,CustomerPricingProcedure,OrderCombinationIsAllowed,PartialDeliveryIsAllowed,InvoiceDate,PaymentTerms,IncotermsTransferLocation,ItemOrderProbabilityInPercent,IncotermsLocation2,RecordCreatedDate,AuthorizationGroup,SalesDistrict,IncotermsVersion,IncotermsLocation1,DeletionIndicator,IsBusinessPurposeCompleted,SalesItemProposal,CustProdProposalProcedure,ProofOfDeliveryTime,ProofOfDeliveryTimeValue,MaxNmbrOfPartialDelivery,UnderdelivTolrtdLmtRatioInPct,OverdelivTolrtdLmtRatioInPct,IsActiveEntity,AdditionalCustomerGroup1,AdditionalCustomerGroup2,AdditionalCustomerGroup3,AdditionalCustomerGroup4,AdditionalCustomerGroup5,InvoiceListSchedule,ExchangeRateType,PaymentGuaranteeProcedure,SuplrIsRlvtForSettlmtMgmt,CustIsRlvtForSettlmtMgmt,ProductUnitGroup,SlsDocIsRlvtForProofOfDeliv,SlsUnlmtdOvrdelivIsAllwd,CreditControlArea,CustomerIsRebateRelevant,InspSbstHasNoTimeOrQuantity,ManualInvoiceMaintIsRelevant,IncotermsSupChnLoc1AddlUUID,IncotermsSupChnLoc2AddlUUID,IncotermsSupChnDvtgLocAddlUUID,SalesBlockForCustomer,CustomerStatisticsGroup,RetailAdditionalCustomerGrp6,RetailAdditionalCustomerGrp7,RetailAdditionalCustomerGrp8,RetailAdditionalCustomerGrp9,RetailAdditionalCustomerGrp10
RUEC-PERS,RUEC,01,01,,,,,RUB,01,,02,01,CFR,RUEC,false,,,0001,,,02,1,false,,,0001,moscow,100,,,,000001,,moscow,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
RUEC-TP-1,RU04,01,01,,,,,RUB,01,,00,01,CFR,RUEC,false,,,,,,,1,false,,,,Test,100,,,,000001,,Test,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
RUEC-TP-1,RUEC,01,01,,,,,RUB,01,,00,01,CFR,RUEC,false,,,,,,,1,false,,,,Test,100,,,,000001,,Test,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
SK001,0001,01,01,,,,,EUR,02,,00,01,,,false,,,,,,,1,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
SK001,M101,M1,M1,,,,,EUR,02,,00,01,,,false,,,,,,,1,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
SK001,M201,M1,M1,,,,,EUR,01,,00,,,,false,,,,,,,1,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
SL/SW_TRUC,0001,01,01,,,,,EUR,01,,00,,FH,D145,false,,,,,,,1,false,,,,SL/SW_TRUC,100,,,,000001,,SL/SW_TRUC,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
TESTMLTAS6,0001,01,02,,,,,,,,00,,,,false,,,,,,,,false,,,,,000,,,,,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
TESTMLTAS6,CM01,01,01,,,,,EUR,01,,00,,,,false,,,,,,,1,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
TEST_DEB66,0001,01,01,A,0001,001,,EUR,01,01,01,01,,0001,false,,,,,,01,1,true,,,,,100,,,,000001,,,false,false,,,0,0.00,9,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
TEST_DEB66,CN01,01,01,C,,,,CNY,01,01,01,01,,,false,,,,,,01,1,true,,,,,100,,,,000001,,,false,false,,,0,0.00,9,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
TEST_KALKS,0001,01,01,,,,,EUR,01,,00,,,,false,,,,,,,01,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
THTEST,TH01,01,01,,,,,THB,01,,00,01,FOB,TH01,false,,,0002,01,,,1,false,,,0002,Bangkok,100,,,,000001,CM,Bangkok,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
TH_CUST_01,0001,01,01,,,,,EUR,01,,00,01,FH,0001,false,,,0001,,,,1,false,,,0001,Walldorf,100,,,,000001,,Walldorf,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
TH_CUST_02,0001,01,01,,,,,EUR,01,,00,01,FH,0001,false,,,0001,,,,1,false,,,0001,Walldorf,100,,,,000001,,Walldorf,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
TH_CUST_03,0001,01,01,,,,,EUR,01,,00,01,FH,0001,false,,,0001,,,,1,false,,,0001,Walldorf,100,,,,000001,,Walldorf,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
TP_V_01,0001,01,01,,,,,EUR,01,,00,01,,,false,,,,,,,1,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
TP_V_01,TP02,01,01,,,,,EUR,01,,01,01,,,false,,,,,,,1,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
TW-CUST,0001,01,01,,0001,001,,EUR,01,01,01,,,,false,,,,,,01,01,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
TW_CUST01,0001,01,01,,,,,EUR,01,,00,01,FH,0001,false,,,0001,,,,1,false,,,0001,Walldorf,100,,,,000001,,Walldorf,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
TW_CUST02,0001,01,01,,,,,EUR,01,,00,01,FH,0001,false,,,0001,,,,1,false,,,0001,Walldorf,100,,,,000001,,Walldorf,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
TW_CUST03,0001,01,01,,,,,EUR,01,,00,01,FH,0001,false,,,0001,,,,1,false,,,0001,Walldorf,100,,,,000001,,Walldorf,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
TW_CUST04,0001,01,01,,,,,EUR,01,,00,01,FH,0001,false,,,0001,,,,1,false,,,0001,Walldorf,100,,,,000001,,Walldorf,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
TW_CUST05,0001,01,01,,,,,EUR,01,,00,01,FH,0001,false,,,0001,,,,1,false,,,0001,Walldorf,100,,,,000001,,Walldorf,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
TW_CUST06,0001,01,01,,,,,EUR,01,,00,01,FH,0001,false,,,0001,,,,1,false,,,0001,Walldorf,100,,,,000001,,Walldorf,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
TW_CUST07,0001,01,01,,,,,EUR,01,,00,01,FH,0001,false,,,0001,,,,1,false,,,0001,Walldorf,100,,,,000001,,Walldorf,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
TW_CUST08,0001,01,01,,,,,EUR,01,,00,01,FH,0001,false,,,0001,,,,1,false,,,0001,Walldorf,100,,,,000001,,Walldorf,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
TW_CUST09,0001,01,01,,,,,EUR,01,,00,01,FH,0001,false,,,0001,,,,1,false,,,0001,Walldorf,100,,,,000001,,Walldorf,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
TW_CUST10,0001,01,01,,,,,EUR,01,,00,01,FH,0001,false,,,0001,,,,1,false,,,0001,Walldorf,100,,,,000001,,Walldorf,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
URA,RU04,01,01,,,,,RUB,01,,02,01,CFR,RU04,false,,,,,,02,1,false,,,,Moscow,100,,,,000001,,Moscow,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
URA_BUYER,RU04,01,01,,,,,RUB,01,,02,01,CFR,RU04,false,,,,,,02,1,false,,,,Moscow,100,,,,000001,,Moscow,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
URA_BUYER,RUEC,01,01,,,,,RUB,01,,02,01,CFR,RUEC,false,,,0001,,,02,1,false,,,0001,Moscow,100,,,,000001,,Moscow,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
VM1,0001,01,01,,,,,EUR,02,02,02,01,FH,0001,false,,,0001,,,,1,false,,,0001,,100,,,,000002,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
WSCHK&CO,0001,01,01,,,,,EUR,01,,02,,FH,D145,false,,,,,,,1,false,,,,W&S,100,,,,000001,,W&S,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
XR57,VXUR,01,01,,,,,EUR,01,,00,01,,,false,,,,,,,1,true,,,,,100,,,,000001,,,false,false,,,0,0.00,9,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
XU57,VXUR,01,01,,,,,EUR,01,,00,01,,,false,,,,,,,1,true,,,,,100,,,,000001,,,false,false,,,0,0.00,9,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
ZB2B,TW01,01,01,,,,,TWD,01,01,00,,CFR,,false,,,0002,,,,01,false,,,0002,TTTTT,100,,,,000002,,TTTTT,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
ZCPD,TW01,01,01,,,,,TWD,01,01,00,,,,false,,,,,,,01,false,,,,,100,,,,000002,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
ZCPD1,TW01,01,01,,,,,TWD,01,,00,,,,false,,,,,,,01,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
ZJH_CMT_CU,ZCM1,01,01,,,,,EUR,01,,00,01,,,false,,,,,,,9,false,,,,,100,,,,000001,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
ZPEB_DRV04,ZD01,50,50,,,,,EUR,02,,00,,,,false,,,,,,,9,false,,,,,100,,,,NORTH,,,false,false,,,0,0.00,0,0.0,0.0,true,,,,,,,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
ZZZ1-C0000,ZZZ1,ZZ,ZZ,,,,,CAD,01,,01,01,FOB,ZZZ1,false,,,0001,01,,,1,true,,,0001,Hamburg Seehafen,100,,,,000001,,Hamburg Seehafen,false,false,,,0,0.00,9,0.0,0.0,true,,,,,,CA,,,false,false,,false,false,,false,false,false,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,,,,,,,
