Customer,CompanyCode,AccountingClerk,ReconciliationAccount,AuthorizationGroup,CustomerHeadOffice,AlternativePayerAccount,PaymentBlockingReason,InterestCalculationCode,InterestCalculationDate,IntrstCalcFrequencyInMonths,CustomerAccountNote,APARToleranceGroup,HouseBank,ItemIsToBePaidSeparately,PaytAdviceIsSentbyEDI,PhysicalInventoryBlockInd,UserAtCustomer,AccountingClerkPhoneNumber,AccountingClerkFaxNumber,AccountingClerkInternetAddress,AccountByCustomer,IsToBeLocallyProcessed,CollectiveInvoiceVariant,LayoutSortingRule,PaymentTerms,CustomerSupplierClearingIsUsed,RecordPaymentHistoryIndicator,PaymentMethodsList,DeletionIndicator,CreditMemoPaymentTerms,DunningNoticeGroup,LastInterestCalcRunDate,CustPreviousMasterRecordNumber,ValueAdjustmentKey,CashPlanningGroup,SupplierReleaseGroup,PersonnelNumber,BuyingGroupAccountNumber,BillExchChargePaymentTerms,CheckPaidDurationInDays,CustomerPaymentBlockingReason,PaymentMethodSupplement,AcctsReceivablePledgingCode,LockboxInternalID,IsBusinessPurposeCompleted,WithholdingTaxCountry,KnownOrNegotiatedLeave,DeletionIsBlocked,PaymentClearingGroup,PaymentReason,BPPeriodicAccountStatement,US_FrgnAcctTaxRcpntCntry,US_GlobIntermediaryIdnNumber,US_RecipientForeignTaxID,US_LobTreatyCode,US_FW8BENReceiveDate,US_FW9ReceiveDate,US_SecondTINNoticeIsIssued,US_FrgnRecipientHasPartnership,US_FrgnAcctTaxFilingIsRequired,US_Chapter4StatusCode,LastDunnedOn,DunningProcedure,DunningLevel,DunningBlock,DunningRecipient,LegDunningProcedureOn,IsActiveEntity
DS_D_05,DS01,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0003,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DS_D_06,DS01,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0003,false,false,,false,,,,,TP,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
DS_D_07,DS01,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0003,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
ES_MOF01,ES01,,0000430000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,D,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
ES_MOF01,ES99,,0000430000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,D,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
FD0001,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0002,false,false,EU,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
FR01_CS,FR01,,0000413000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
GB99_C1,GB99,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
GB99_C2,GB99,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
GB_CUST,SRFB,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
GB_ECS,SRFM,,0000200150,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
HK56,0001,,0000140000,,,,,,,00,6,,,false,false,false,,,,,,false,,,0002,false,false,T,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
HK57,0001,,0000140000,,,,,,,00,6,,,false,false,false,,,,,,false,,,0002,false,false,T,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
HK58,0001,,0000140000,,,,,,,00,6,,,false,false,false,,,,,,false,,,0002,false,false,T,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
HK59,0001,,0000140000,,,,,,,00,6,,,false,false,false,,,,,,false,,,0002,false,false,T,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
HK60,0001,,0000140000,,,,,,,00,6,,,false,false,false,,,,,,false,,,0002,false,false,T,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
HK68,0001,,0000140000,,,,,,,00,6,,,false,false,false,,,,,,false,,,0002,false,false,T,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
HK69,0001,,0000140000,,,,,,,00,6,,,false,false,false,,,,,,false,,,0002,false,false,T,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
HK70,0001,,0000140000,,,,,,,00,6,,,false,false,false,,,,,,false,,,0002,false,false,T,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
HK71,0001,,0000140000,,,,,,,00,6,,,false,false,false,,,,,,false,,,0002,false,false,T,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
HK77,0001,,0000140000,,,,,,,00,6,,,false,false,false,,,,,,false,,,0001,false,false,U,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
HK95,0001,,0000140000,,,,,,,00,6,,,false,false,false,,,,,,false,,,0001,false,false,U,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
HK96,0001,,0000140000,,,,,,,00,6,,,false,false,false,,,,,,false,,,0008,false,false,U,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
HK97,0001,,0000140000,,,,,,,00,6,,,false,false,false,,,,,,false,,,0008,false,false,U,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
I000001,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
I029138,0001,LL,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
I032745,0001,LL,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
I037743,0001,LL,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
I041029,0001,LL,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
I042280,0001,LL,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
I042488,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
I042488X,0001,LL,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
I059724,0001,LL,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
I064575,0001,LL,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
I068108X,0001,LL,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
I068437,0001,LL,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
I068740,0001,LL,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
I071088X,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
I071139,0001,LL,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
I075260,0001,LL,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
I075265,0001,LL,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
I075336X,0001,LL,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
I075548,0001,LL,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,0001,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
I075697,0001,LL,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
I076207,0001,LL,0000140000,DPP,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,true,,,false,,,,,,,,,,,,,,,,0,,,,true
I076715,0001,LL,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
I111XXX,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
I302466,0001,LL,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
I302470,0001,LL,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
I309300,0001,LL,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
I318535,0001,LL,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
I322609,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
I322609X,0001,LL,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
I322939,0001,LL,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
I323209,0001,LL,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
I326260,0001,LL,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
I330520,0001,LL,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
I331100,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
I331100X,0001,LL,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
I331117,0001,LL,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
I331259,0001,LL,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
I331950,0001,LL,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
I332136,0001,LL,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
IBTEST_PRS,0001,,0000152000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000042,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
II11223,0001,,0000140000,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
INV-HQ,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
INV-SUB1,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP3-INV20,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_CUS,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_CUS01_1,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA01,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA02,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,JP01,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA03,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA04,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA05,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA06,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA07,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA08,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA09,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA10,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA100,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA1000,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA101,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA102,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA103,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA104,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA105,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA106,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA107,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA108,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA109,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA11,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA110,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA111,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA112,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA113,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA114,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA115,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA116,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA117,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA118,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA119,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA12,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA120,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA121,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA122,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA123,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA124,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA125,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA126,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA127,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA128,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA129,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA13,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA130,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA131,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA132,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA133,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA134,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA135,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA136,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA137,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA138,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA139,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA14,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA140,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA141,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA142,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA143,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA144,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA145,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA146,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA147,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA148,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
JP_ECA149,JP03,,0000113100,,,,,,,00,,,,false,false,false,,,,,,false,,,,false,false,,false,,,,,,,,00000000,,,0,,,,,,,,false,,,,,,,,,,,,,,,,0,,,,true
